OBJECTID,ID,LinkID,Width,Center_X,Center_Y,Start_X,Start_Y,End_X,End_Y,NEAR_FID,NEAR_DIST,NEAR_ANGLE
7748,65225,65225,7.2,595482.8105,4513796.826,595478.5277,4513760.397,595499.9192,4513829.621,3,925.1975231,164.4765407
7749,65227,65227,14.4,595704.2251,4513555.063,595506.9428,4513710.469,595872.7871,4513371.013,3,974.2988987,160.3481855
7750,65228,65228,18,596064.827,4513268.175,596184.9057,4513075.844,595937.8674,4513456.015,3,1468.754283,156.6509488
7751,65230,65230,7.2,594247.2662,4518570.116,594136.9163,4518548.003,594357.6161,4518592.229,3,4532.51573,-84.27067146
7752,65231,65231,7.2,593735.5972,4518461.087,593334.278,4518374.172,594136.9163,4518548.003,3,4503.463261,-77.77996834
7753,65233,65233,14.4,594050.784,4518657.934,594136.9163,4518548.003,593964.6517,4518767.865,3,4532.51573,-84.27067146
7754,65234,65234,14.4,593871.4788,4518881.576,593964.6517,4518767.865,593784.0644,4518999.616,3,4770.818317,-82.47547296
7755,65235,65235,14.4,593980.9877,4519042.034,593784.0644,4518999.616,594177.9109,4519084.452,3,5026.421558,-80.78038549
7756,65236,65236,14.4,593543.5256,4519397.319,593542.5874,4519398.14,593544.4638,4519396.499,3,5459.304679,-78.96530447
7757,65237,65237,10.8,593624.8384,4519480.903,593711.3438,4519559.269,593542.5874,4519398.14,3,5461.275291,-78.94927904
7758,65238,65238,14.4,593545.4062,4519395.345,593546.3486,4519394.191,593544.4638,4519396.499,3,5456.67907,-78.98009128
7759,65239,65239,10.8,593541.4043,4519328.345,593532.9759,4519317.857,593549.8327,4519338.833,3,5384.380434,-78.68514705
7760,65240,65240,7.2,593668.0172,4519485.147,593812.9469,4519621.512,593535.7618,4519337.655,3,5403.251093,-78.75530412
7761,65241,65241,14.4,593547.4231,4519392.595,593548.4976,4519390.998,593546.3486,4519394.191,3,5453.134763,-78.99584233
7762,65242,65242,7.2,593548.6368,4519396.662,593546.3486,4519394.191,593550.925,4519399.134,3,5456.67907,-78.98009128
7763,65243,65243,10.8,593615.2349,4519322.84,593632.8401,4519304.688,593597.6296,4519340.992,3,5352.72313,-79.70571871
7764,65244,65244,21.6,593709.1808,4519152.528,593784.0644,4518999.616,593632.8401,4519304.688,3,5026.421558,-80.78038549
7765,65245,65245,14.4,593699.1178,4519367.405,593632.8401,4519304.688,593767.4971,4519427.859,3,5352.72313,-79.70571871
7766,65247,65247,10.8,593560.2893,4519352.344,593549.8327,4519338.833,593570.7458,4519365.855,3,5401.680293,-78.90412491
7767,65248,65248,14.4,593851.6371,4519486.736,593767.4971,4519427.859,593954.1583,4519507.06,3,5452.036957,-81.3295911
7768,65249,65249,14.4,594303.8414,4518856.171,594357.6161,4518592.229,594177.9109,4519084.452,3,4559.995035,-87.08649367
7769,65250,65250,7.2,594147.8742,4519196.623,594177.9109,4519084.452,594122.6504,4519310.577,3,5063.072246,-85.33835802
7770,65251,65251,14.4,593625.7653,4520016.061,593485.1602,4519917.242,593766.3703,4520114.88,3,5981.914425,-79.36246438
7771,65252,65252,7.2,593497.2227,4519963.748,593485.1602,4519917.242,593527.1014,4520008.592,3,5981.914425,-79.36246438
7772,65253,65253,7.2,593563.1928,4520065.618,593527.1014,4520008.592,593599.2841,4520122.643,3,6064.231349,-79.91125308
7773,65254,65254,7.2,593683.121,4520120.53,593599.2841,4520122.643,593766.3703,4520114.88,3,6132.232306,-82.28690861
7774,65255,65255,7.2,593728.2551,4520324.675,593599.2841,4520122.643,593898.2105,4520491.493,3,6164.546236,-80.75749459
7775,65256,65256,14.4,593844.6447,4520167.224,593766.3703,4520114.88,593922.9191,4520219.568,3,6132.232306,-82.28690861
7776,65257,65257,10.8,593864.4781,4519672.237,593842.0245,4519636.425,593884.3631,4519709.575,3,5647.963087,-82.39601378
7777,65258,65258,7.2,593845.7755,4519666.709,593870.2673,4519717.057,593812.9469,4519621.512,3,5637.112355,-82.08300724
7778,65259,65259,10.8,593913.9176,4519828.387,593884.3631,4519709.575,593931.0689,4519949.987,3,5715.100224,-82.91378736
7779,65260,65260,10.8,593871.1099,4519665.243,593935.562,4519676.14,593809.8723,4519644.455,3,5660.260763,-82.08417049
7780,65261,65261,10.8,593796.4004,4519632.682,593809.8723,4519644.455,593782.9284,4519620.909,3,5640.728499,-81.78015494
7781,65262,65262,10.8,593997.3154,4519661.715,593980.2305,4519658.833,594014.4003,4519664.597,3,5653.617859,-83.81451997
7782,65263,65263,7.2,593906.7511,4519660.175,593939.0678,4519665.748,593874.4343,4519654.601,3,5661.795911,-82.74544926
7783,65264,65264,14.4,594005.8734,4519519.376,593954.1583,4519507.06,594057.5884,4519531.692,3,5505.700438,-83.37459093
7784,65266,65266,10.8,594041.3642,4519669.936,594014.4003,4519664.597,594068.328,4519675.275,3,5655.772283,-84.16495546
7785,65268,65268,7.2,594000.0179,4519678.015,594060.9679,4519690.281,593939.0678,4519665.748,3,5665.070652,-83.40816209
7786,65269,65269,7.2,594013.2694,4519690.507,594090.9767,4519704.875,593935.562,4519676.14,3,5675.796864,-83.38504846
7787,65270,65270,7.2,594094.9004,4519422.518,594122.6504,4519310.577,594057.5884,4519531.692,3,5293.066957,-84.94108586
7788,65273,65273,14.4,593946.4745,4520234.135,593922.9191,4520219.568,593970.0299,4520248.701,3,6217.265132,-83.84622216
7789,65274,65274,7.2,593926.3365,4520255.918,593922.9191,4520219.568,593929.7539,4520292.267,3,6217.265132,-83.84622216
7790,65275,65275,14.4,594075.5951,4520286.42,593970.0299,4520248.701,594189.431,4520298.237,3,6241.380088,-84.3048804
7791,65277,65277,14.4,594400.5628,4518396.648,594443.5094,4518201.067,594357.6161,4518592.229,3,4165.494253,-87.99297871
7792,65278,65278,10.8,594368.4729,4519733.623,594068.328,4519675.275,594668.6178,4519791.97,3,5661.177703,-84.71891655
7793,65279,65279,14.4,594217.9214,4519714.042,594222.1271,4519691.779,594213.7156,4519736.305,3,5665.567105,-86.28323826
7794,65280,65280,7.2,594386.1234,4519770.736,594560.0172,4519796.131,594213.7156,4519736.305,3,5710.547079,-86.22798008
7795,65281,65281,10.8,594631.2388,4519796.488,594709.9538,4519811.041,594552.5238,4519781.934,3,5743.924131,-89.63222433
7796,65282,65282,14.4,594147.3976,4520137.543,594167.2507,4519973.977,594189.431,4520298.237,3,5950.84052,-85.93211826
7797,65283,65283,14.4,594306.3292,4520310.721,594189.431,4520298.237,594423.2273,4520323.205,3,6272.872803,-86.34430627
7798,65284,65284,14.4,594232.7376,4520466.673,594189.431,4520298.237,594288.4302,4520629.474,3,6272.872803,-86.34430627
7799,65285,65285,3.6,594783.0798,4519801.485,594668.6178,4519791.97,594896.9435,4519817.215,3,5754.386696,-90.78885533
7800,65286,65286,10.8,594851.9621,4519825.475,594668.6178,4519791.97,595034.6851,4519862.175,3,5754.386696,-90.78885533
7801,65287,65287,14.4,594507.2786,4520332.219,594423.2273,4520323.205,594591.3298,4520341.232,3,6287.272677,-88.48555742
7802,65288,65288,14.4,594687.3804,4520361.916,594591.3298,4520341.232,594780.5877,4520393.065,3,6303.103898,-90.01760387
7803,65289,65289,7.2,595273.9851,4519309.664,595307.7779,4519195.307,595250.5005,4519431.279,3,5206.972789,-97.93015884
7804,65290,65290,14.4,595286.6037,4519437.574,595250.5005,4519431.279,595322.7069,4519443.868,3,5433.519991,-96.98860887
7805,65291,65291,14.4,595227.911,4519551.231,595250.5005,4519431.279,595205.3214,4519671.183,3,5433.519991,-96.98860887
7806,65292,65292,14.4,595446.4768,4519467.284,595322.7069,4519443.868,595570.2467,4519490.699,3,5455.251661,-97.72528161
7807,65293,65293,14.4,595611.8908,4519498.954,595570.2467,4519490.699,595653.5349,4519507.21,3,5540.090228,-100.1977729
7808,65294,65294,10.8,594914.157,4519849.955,595117.983,4519890.781,594709.9538,4519811.041,3,5774.171247,-91.19638217
7809,65295,65295,10.8,594945.4334,4519827.553,594896.9435,4519817.215,594993.9232,4519837.891,3,5787.26419,-93.04628203
7810,65296,65296,3.6,594825.0029,4519839.997,594940.0519,4519868.952,594709.9538,4519811.041,3,5774.171247,-91.19638217
7811,65297,65297,7.2,594750.42,4519830.569,594940.0519,4519868.952,594560.0172,4519796.131,3,5758.077134,-89.70769268
7812,65298,65298,7.2,595013.1528,4519883.826,595041.7574,4519889.357,594984.5481,4519878.295,3,5853.519936,-93.87082304
7813,65299,65299,10.8,594962.3,4519873.624,594984.5481,4519878.295,594940.0519,4519868.952,3,5841.358379,-93.44155397
7814,65300,65300,10.8,595073.1081,4519855.175,595066.5963,4519853.259,595079.6198,4519857.09,3,5834.677743,-94.69131273
7815,65301,65301,7.2,595055.7671,4519891.924,595069.7768,4519894.491,595041.7574,4519889.357,3,5868.68831,-94.42079945
7816,65302,65302,3.6,595190.562,4519772.639,595205.3214,4519671.183,595175.8025,4519874.095,3,5666.627893,-96.24003331
7817,65303,65303,7.2,595341.2496,4519696.586,595205.3214,4519671.183,595477.1777,4519721.988,3,5666.627893,-96.24003331
7818,65304,65304,7.2,595074.5108,4519847.754,595070.9013,4519866.083,595078.1203,4519829.425,3,5811.881937,-94.82375721
7819,65305,65305,3.6,595033.7699,4519782.023,595078.1203,4519829.425,595066.5963,4519853.259,3,5753.293109,-94.61141658
7820,65306,65306,3.6,595070.2243,4519735.039,595078.1203,4519829.425,595042.4071,4519642.106,3,5622.258434,-94.62162187
7821,65307,65307,3.6,595121.3634,4519739.062,595205.3214,4519671.183,595086.5602,4519842.08,3,5666.627893,-96.24003331
7822,65308,65308,10.8,595084.6451,4519853.269,595086.5602,4519842.08,595082.73,4519864.458,3,5825.206266,-94.89600982
7823,65309,65309,10.8,595091.6564,4519858.966,595079.6198,4519857.09,595103.693,4519860.842,3,5839.575302,-94.81559191
7824,65310,65310,10.8,595077.133,4519870.104,595034.6851,4519862.175,595119.5808,4519878.034,3,5841.044443,-94.37218456
7825,65311,65311,7.2,595068.4538,4519876.044,595066.0063,4519886.005,595070.9013,4519866.083,3,5847.811375,-94.72307499
7826,65312,65312,3.6,595057.8922,4519933.253,595053.6696,4519946.8,595062.1148,4519919.707,3,5900.544806,-94.59517064
7827,65313,65313,3.6,595064.0606,4519902.856,595062.1148,4519919.707,595066.0063,4519886.005,3,5867.266293,-94.65941721
7828,65314,65314,10.8,595089.5071,4519898.187,595109.2373,4519901.883,595069.7768,4519894.491,3,5876.031935,-94.68933889
7829,65315,65315,10.8,595080.7713,4519875.758,595082.73,4519864.458,595078.8125,4519887.058,3,5847.178819,-94.83989991
7830,65316,65316,3.6,595073.6069,4519934.399,595073.606,4519918.078,595073.6077,4519950.72,3,5899.853431,-94.70767462
7831,65317,65317,10.8,595076.2093,4519902.568,595078.8125,4519887.058,595073.606,4519918.078,3,5869.369787,-94.78318108
7832,65318,65318,7.2,595139.7478,4519867.468,595103.693,4519860.842,595175.8025,4519874.095,3,5845.382618,-95.04763527
7833,65319,65319,3.6,595159.888,4519794.071,595103.693,4519860.842,595086.5602,4519842.08,3,5769.085431,-95.40064644
7834,65320,65320,10.8,595138.9367,4519907.539,595168.636,4519913.195,595109.2373,4519901.883,3,5886.752078,-95.06624374
7835,65322,65322,7.2,595180.8121,4519874.77,595175.8025,4519874.095,595185.8217,4519875.445,3,5865.353785,-95.73793267
7836,65324,65324,10.8,595242.8867,4519897.665,595119.5808,4519878.034,595366.1926,4519917.296,3,5863.922988,-95.18749202
7837,65325,65325,10.8,595424.5887,4519946.65,595731.3907,4520001.626,595117.983,4519890.781,3,5876.474551,-95.16073958
7838,65326,65326,7.2,595324.968,4519942.025,595481.2999,4519970.855,595168.636,4519913.195,3,5903.552202,-95.63078795
7839,65327,65327,3.6,595276.1969,4519895.268,595185.8217,4519875.445,595366.1926,4519917.296,3,5867.707364,-95.83395763
7840,65328,65328,7.2,595336.108,4519902.254,595185.8217,4519875.445,595486.3943,4519929.063,3,5867.707364,-95.83395763
7841,65329,65329,14.4,595548.0448,4519952.012,595366.1926,4519917.296,595729.8969,4519986.729,3,5930.264118,-97.5267469
7842,65330,65330,14.4,595508.9532,4519681.263,595540.7287,4519640.538,595477.1777,4519721.988,3,5682.607803,-99.63736856
7843,65331,65331,14.4,595597.1318,4519573.874,595653.5349,4519507.21,595540.7287,4519640.538,3,5571.646484,-101.0107006
7844,65332,65332,7.2,595553.4966,4519565.229,595570.2467,4519490.699,595540.7287,4519640.538,3,5540.090228,-100.1977729
7845,65333,65333,14.4,595534.9737,4519687.758,595540.7287,4519640.538,595524.5898,4519734.148,3,5682.607803,-99.63736856
7846,65334,65334,14.4,595500.8838,4519728.068,595477.1777,4519721.988,595524.5898,4519734.148,3,5752.775291,-98.8775241
7847,65335,65335,7.2,595681.2895,4519764.1,595524.5898,4519734.148,595837.9892,4519794.053,3,5772.281151,-99.32387814
7848,65336,65336,7.2,595770.3469,4519968.36,595486.3943,4519929.063,596054.6289,4520004.377,3,5958.835676,-98.65781292
7849,65337,65337,14.4,595483.8471,4519949.959,595486.3943,4519929.063,595481.2999,4519970.855,3,5958.835676,-98.65781292
7850,65338,65338,7.2,595599.2186,4519992.754,595717.1372,4520014.653,595481.2999,4519970.855,3,5999.394978,-98.54963346
7851,65339,65339,3.6,595468.3328,4520097.48,595481.2999,4519970.855,595433.5886,4520217.053,3,5999.394978,-98.54963346
7852,65340,65340,7.2,595410.79,4520336.78,595433.5886,4520217.053,595387.9913,4520456.507,3,6236.327348,-97.77986521
7853,65341,65341,10.8,595493.5853,4520227.544,595433.5886,4520217.053,595553.5819,4520238.034,3,6236.327348,-97.77986521
7854,65342,65342,7.2,595566.8024,4519244.899,595307.7779,4519195.307,595825.8269,4519294.491,3,5206.972789,-97.93015884
7855,65343,65343,14.4,595996.7815,4519085.204,596167.736,4518875.916,595825.8269,4519294.491,3,5088.747487,-108.069073
7856,65344,65344,14.4,596277.5808,4518741.948,596387.4256,4518607.98,596167.736,4518875.916,3,4910.851301,-111.4774224
7857,65345,65345,7.2,596267.4484,4518894.757,596167.736,4518875.916,596367.1607,4518913.598,3,5088.747487,-108.069073
7858,65346,65346,14.4,595739.6809,4519400.85,595825.8269,4519294.491,595653.5349,4519507.21,3,5399.825852,-103.2368267
7859,65347,65347,14.4,595808.7254,4519536.812,595653.5349,4519507.21,595963.9159,4519566.414,3,5571.646484,-101.0107006
7860,65348,65348,10.8,596201.6867,4520075.397,596669.39,4520164.947,595731.3907,4520001.626,3,6071.857702,-100.8407804
7861,65349,65349,3.6,595892.3632,4519993.418,595729.8969,4519986.729,596054.6289,4520004.377,3,6056.945654,-100.8534061
7862,65350,65350,10.8,595924.0932,4520013.019,595729.8969,4519986.729,596117.3488,4520045.496,3,6056.945654,-100.8534061
7863,65351,65351,7.2,596036.6297,4519831.775,595837.9892,4519794.053,596235.2701,4519869.497,3,5889.792472,-102.2391849
7864,65352,65352,14.4,596250.6076,4519789.534,596265.9451,4519709.572,596235.2701,4519869.497,3,5914.058841,-106.4683608
7865,65353,65353,10.8,596391.2816,4520097.2,596117.3488,4520045.496,596665.2143,4520148.904,3,6198.637769,-104.2704143
7866,65354,65354,10.8,595874.7564,4520044.733,596032.3755,4520074.813,595717.1372,4520014.653,3,6081.994345,-100.6858179
7867,65355,65355,3.6,595883.8603,4520031.237,596032.3755,4520074.813,595731.3907,4520001.626,3,6071.857702,-100.8407804
7868,65356,65356,14.4,596026.9078,4520450.128,596067.8018,4520333.969,595986.0138,4520566.287,3,6467.093402,-103.2149445
7869,65357,65357,10.8,595810.6919,4520286.001,595553.5819,4520238.034,596067.8018,4520333.969,3,6274.431392,-98.83963945
7870,65358,65358,14.4,596111.1218,4520216.287,596154.4417,4520098.606,596067.8018,4520333.969,3,6259.294043,-104.4796392
7871,65359,65359,10.8,596117.3221,4520015.13,596054.6289,4520004.377,596180.0152,4520025.882,3,6143.536182,-103.7980483
7872,65360,65360,14.4,596174.2986,4520043.905,596180.0152,4520025.882,596168.5819,4520061.928,3,6195.423434,-104.8767988
7873,65361,65361,14.4,596161.5118,4520080.267,596168.5819,4520061.928,596154.4417,4520098.606,3,6227.359166,-104.6899825
7874,65362,65362,7.2,596093.4086,4520086.709,596154.4417,4520098.606,596032.3755,4520074.813,3,6206.750684,-103.4434741
7875,65363,65363,10.8,596228.2206,4520112.89,596301.9995,4520127.174,596154.4417,4520098.606,3,6259.294043,-104.4796392
7876,65364,65364,10.8,596248.7642,4520037.88,596180.0152,4520025.882,596317.5132,4520049.879,3,6195.423434,-104.8767988
7877,65365,65365,3.6,590816.8197,4520557.67,590787.4201,4520486.474,590846.2193,4520628.866,2,6389.771792,-124.7882123
7878,65366,65366,7.2,590807.6408,4520645.823,590769.0622,4520662.78,590846.2193,4520628.866,2,6525.116954,-123.7725102
7879,65367,65367,7.2,590821.8825,4520787.168,590769.0622,4520662.78,590874.7028,4520911.556,2,6525.116954,-123.7725102
7880,65368,65368,7.2,590887.5638,4520609.89,590846.2193,4520628.866,590928.9082,4520590.913,2,6540.343996,-124.4995479
7881,65369,65369,3.6,590938.5733,4520836.567,590846.2193,4520628.866,591030.9273,4521044.268,2,6540.343996,-124.4995479
7882,65370,65370,7.2,591032.6966,4520544.839,591024.2107,4520549.12,591041.1825,4520540.558,2,6578.235362,-126.1708351
7883,65371,65371,14.4,591050.0618,4520609.918,591024.2107,4520549.12,591076.7725,4520670.342,2,6578.235362,-126.1708351
7884,65372,65372,7.2,591016.8374,4520552.082,591009.4641,4520555.045,591024.2107,4520549.12,2,6574.332812,-126.0366135
7885,65373,65373,14.4,590795.48,4521069.127,590731.216,4521011.492,590859.744,4521126.762,2,6797.680152,-121.8731087
7886,65374,65374,7.2,590902.2847,4521099.667,590859.744,4521126.762,590949.0344,4521079.565,2,6960.960322,-122.4144919
7887,65375,65375,7.2,590911.8686,4520995.56,590874.7028,4520911.556,590949.0344,4521079.565,2,6790.824806,-123.3465978
7888,65376,65376,7.2,590989.9809,4521061.916,590949.0344,4521079.565,591030.9273,4521044.268,2,6972.098831,-123.097914
7889,65377,65377,14.4,591055.8494,4521033.694,591030.9273,4521044.268,591080.7714,4521023.121,2,6987.801328,-123.8184915
7890,65378,65378,3.6,591085.0058,4521169.122,591030.9273,4521044.268,591119.8717,4521298.726,2,6987.801328,-123.8184915
7891,65379,65379,7.2,591322.9138,4520258.92,591276.8838,4520144.994,591368.9438,4520372.847,2,6416.402037,-130.1251902
7892,65380,65380,7.2,591293.5623,4520412.829,591218.1808,4520452.81,591368.9438,4520372.847,2,6618.410486,-128.0187909
7893,65381,65381,7.2,591438.5046,4520341.189,591368.9438,4520372.847,591509.2667,4520312.187,2,6650.395533,-129.4665329
7894,65382,65382,7.2,591425.8853,4520507.727,591368.9438,4520372.847,591482.8267,4520642.606,2,6650.395533,-129.4665329
7895,65383,65383,7.2,591360.5556,4520897.906,591244.0411,4520953.635,591480.9168,4520851.312,2,7034.794337,-125.6717073
7896,65384,65384,14.4,591250.2228,4520951.547,591244.0871,4520943.088,591256.3584,4520960.005,2,7026.255884,-125.7221649
7897,65385,65385,7.2,590837.1998,4521500.618,590801.2399,4521406.605,590848.5868,4521601.927,2,7171.745376,-120.6812882
7898,65386,65386,14.4,591060.1061,4521304.781,591041.6806,4521286.992,591079.2814,4521321.763,2,7196.548888,-122.8140266
7899,65387,65387,14.4,590950.7123,4521206.877,590859.744,4521126.762,591041.6806,4521286.992,2,6963.605315,-122.2703638
7900,65388,65388,7.2,590993.0857,4521184.368,590949.0344,4521079.565,591041.6806,4521286.992,2,6972.098831,-123.097914
7901,65389,65389,21.6,590871.3572,4521342.097,590859.744,4521126.762,590937.1542,4521544.506,2,6963.605315,-122.2703638
